Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-27 12:40:00-05:00,4555.22998046875,4557.830078125,4555.22998046875,4557.759765625,4557.759765625,13014659
2023-11-27 12:45:00-05:00,4557.75,4558.31982421875,4557.10986328125,4557.22021484375,4557.22021484375,12645961
2023-11-27 12:50:00-05:00,4557.22021484375,4557.89990234375,4556.56982421875,4557.72998046875,4557.72998046875,15301657
2023-11-27 12:55:00-05:00,4557.77001953125,4558.14013671875,4557.4599609375,4557.68994140625,4557.68994140625,13089158
2023-11-27 13:00:00-05:00,4557.7099609375,4559.27978515625,4555.93017578125,4559.14990234375,4559.14990234375,17213729
2023-11-27 13:05:00-05:00,4559.14013671875,4559.39990234375,4558.27001953125,4558.35009765625,4558.35009765625,13395987
2023-11-27 13:10:00-05:00,4558.2900390625,4560.4501953125,4558.240234375,4560.240234375,4560.240234375,12673441
2023-11-27 13:15:00-05:00,4560.25,4560.52001953125,4558.740234375,4558.740234375,4558.740234375,14280555
2023-11-27 13:20:00-05:00,4558.759765625,4558.759765625,4557.39990234375,4557.669921875,4557.669921875,12007035
2023-11-27 13:25:00-05:00,4557.669921875,4558.02978515625,4556.4501953125,4557.93994140625,4557.93994140625,12857853
2023-11-27 13:30:00-05:00,4557.93994140625,4558.97021484375,4557.580078125,4558.52001953125,4558.52001953125,13004056
2023-11-27 13:35:00-05:00,4558.52978515625,4559.31982421875,4556.8798828125,4556.97998046875,4556.97998046875,13345263
2023-11-27 13:40:00-05:00,4556.97021484375,4557.41015625,4555.97998046875,4556.669921875,4556.669921875,14019488
2023-11-27 13:45:00-05:00,4556.66015625,4557.83984375,4556.31982421875,4556.52978515625,4556.52978515625,13742950
2023-11-27 13:50:00-05:00,4556.52001953125,4557.169921875,4555.919921875,4556.0400390625,4556.0400390625,13491453
2023-11-27 13:55:00-05:00,4556.10986328125,4557.10009765625,4555.2001953125,4556.759765625,4556.759765625,12058638
2023-11-27 14:00:00-05:00,4556.81982421875,4558.259765625,4556.66015625,4557.33984375,4557.33984375,13914512
2023-11-27 14:05:00-05:00,4557.35009765625,4557.7001953125,4556.3798828125,4556.830078125,4556.830078125,14727000
2023-11-27 14:10:00-05:00,4556.81005859375,4557.2099609375,4556.47998046875,4557.009765625,4557.009765625,13044000
2023-11-27 14:15:00-05:00,4556.97998046875,4556.97998046875,4555.169921875,4555.169921875,4555.169921875,15521000
2023-11-27 14:20:00-05:00,4555.18017578125,4555.8798828125,4554.7900390625,4555.490234375,4555.490234375,14297000
2023-11-27 14:25:00-05:00,4555.4599609375,4555.740234375,4554.52001953125,4555.31982421875,4555.31982421875,13198000
2023-11-27 14:30:00-05:00,4555.330078125,4555.5498046875,4553.9501953125,4554.1298828125,4554.1298828125,14182000
2023-11-27 14:35:00-05:00,4554.1298828125,4555.68017578125,4553.89013671875,4553.97021484375,4553.97021484375,14855000
2023-11-27 14:40:00-05:00,4553.83984375,4553.83984375,4547.31982421875,4549.81982421875,4549.81982421875,19964000
2023-11-27 14:45:00-05:00,4549.89013671875,4550.740234375,4548.22998046875,4548.77978515625,4548.77978515625,14506000
2023-11-27 14:50:00-05:00,4548.7998046875,4549.4599609375,4548.64013671875,4549.240234375,4549.240234375,13754000
2023-11-27 14:55:00-05:00,4549.25,4552.1298828125,4548.97998046875,4552.1298828125,4552.1298828125,17584000
2023-11-27 15:00:00-05:00,4552.14013671875,4552.68994140625,4551.52001953125,4551.89990234375,4551.89990234375,15781000
2023-11-27 15:05:00-05:00,4551.919921875,4552.83984375,4551.240234375,4551.85986328125,4551.85986328125,16514000
2023-11-27 15:10:00-05:00,4551.89990234375,4552.2998046875,4550.93994140625,4550.93994140625,4550.93994140625,16471000
2023-11-27 15:15:00-05:00,4550.91015625,4553.16015625,4550.3701171875,4553.16015625,4553.16015625,19965000
2023-11-27 15:20:00-05:00,4553.22998046875,4554.89013671875,4553.2001953125,4554.81005859375,4554.81005859375,17933000
2023-11-27 15:25:00-05:00,4554.81982421875,4555.22998046875,4554.2099609375,4554.91015625,4554.91015625,18583000
2023-11-27 15:30:00-05:00,4554.990234375,4555.85986328125,4554.41015625,4555.47998046875,4555.47998046875,23461000
2023-11-27 15:35:00-05:00,4555.52001953125,4558.47021484375,4555.18017578125,4557.52001953125,4557.52001953125,26525000
2023-11-27 15:40:00-05:00,4557.52001953125,4557.85986328125,4556.14013671875,4556.5,4556.5,26028000
2023-11-27 15:45:00-05:00,4556.52978515625,4556.759765625,4553.47021484375,4553.47021484375,4553.47021484375,37055000
2023-11-27 15:50:00-05:00,4553.3701171875,4555.27001953125,4551.7001953125,4551.7900390625,4551.7900390625,64014000
2023-11-27 15:55:00-05:00,4551.81005859375,4551.81005859375,4549.22998046875,4550.85986328125,4550.85986328125,137805000
2023-11-28 09:30:00-05:00,4545.5498046875,4547.2998046875,4544.009765625,4544.33984375,4544.33984375,0
2023-11-28 09:35:00-05:00,4544.66015625,4546.509765625,4542.47021484375,4544.81982421875,4544.81982421875,29711122
2023-11-28 09:40:00-05:00,4544.669921875,4544.72021484375,4540.72998046875,4541.39013671875,4541.39013671875,31673386
2023-11-28 09:45:00-05:00,4541.259765625,4545.3701171875,4541.259765625,4543.97998046875,4543.97998046875,36074057
2023-11-28 09:50:00-05:00,4543.919921875,4544.3701171875,4540.85009765625,4540.97998046875,4540.97998046875,26432211
2023-11-28 09:55:00-05:00,4540.990234375,4541.89990234375,4540.509765625,4541.4599609375,4541.4599609375,21940597
2023-11-28 10:00:00-05:00,4541.47998046875,4546.18994140625,4541.35986328125,4544.7998046875,4544.7998046875,27836027
2023-11-28 10:05:00-05:00,4544.83984375,4545.72021484375,4542.85986328125,4544.06005859375,4544.06005859375,24776064
2023-11-28 10:10:00-05:00,4544.1201171875,4544.66015625,4541.58984375,4544.35986328125,4544.35986328125,23119691
2023-11-28 10:15:00-05:00,4544.2998046875,4546.85986328125,4544.2998046875,4546.66015625,4546.66015625,23763650
2023-11-28 10:20:00-05:00,4546.7900390625,4548.10986328125,4546.31005859375,4546.419921875,4546.419921875,21362787
2023-11-28 10:25:00-05:00,4546.419921875,4547.72998046875,4545.85986328125,4546.080078125,4546.080078125,18719513
2023-11-28 10:30:00-05:00,4546.080078125,4547.5400390625,4545.259765625,4547.10986328125,4547.10986328125,21213683
2023-11-28 10:35:00-05:00,4547.14990234375,4550.89990234375,4544.85986328125,4550.35009765625,4550.35009765625,23608603
2023-11-28 10:40:00-05:00,4550.35986328125,4559.0400390625,4550.35986328125,4558.8701171875,4558.8701171875,27819379
2023-11-28 10:45:00-05:00,4558.91015625,4558.93994140625,4555.27001953125,4555.41015625,4555.41015625,21527974
2023-11-28 10:50:00-05:00,4555.31005859375,4557.2099609375,4555.240234375,4555.43994140625,4555.43994140625,21670110
2023-11-28 10:55:00-05:00,4555.31005859375,4557.25,4552.52978515625,4557.25,4557.25,22475719
2023-11-28 11:00:00-05:00,4557.240234375,4557.60986328125,4555.52001953125,4557.39013671875,4557.39013671875,20161145
2023-11-28 11:05:00-05:00,4557.419921875,4558.58984375,4556.830078125,4556.83984375,4556.83984375,19342338
2023-11-28 11:10:00-05:00,4556.81005859375,4558.240234375,4554.9599609375,4558.169921875,4558.169921875,18200004
2023-11-28 11:15:00-05:00,4558.1201171875,4558.68994140625,4556.60986328125,4558.2099609375,4558.2099609375,17022491
2023-11-28 11:20:00-05:00,4558.18994140625,4561.8798828125,4557.56982421875,4561.8798828125,4561.8798828125,21978149
2023-11-28 11:25:00-05:00,4561.830078125,4561.91015625,4560.759765625,4561.10009765625,4561.10009765625,21712136
2023-11-28 11:30:00-05:00,4561.35986328125,4567.169921875,4561.35986328125,4566.81982421875,4566.81982421875,21594507
2023-11-28 11:35:00-05:00,4566.93017578125,4567.52978515625,4566.0498046875,4566.89990234375,4566.89990234375,19025376
2023-11-28 11:40:00-05:00,4566.919921875,4567.97021484375,4566.89013671875,4567.60986328125,4567.60986328125,17714070
2023-11-28 11:45:00-05:00,4567.60986328125,4568.14013671875,4565.02001953125,4566.81982421875,4566.81982421875,19345855
2023-11-28 11:50:00-05:00,4566.7900390625,4566.990234375,4565.08984375,4565.27001953125,4565.27001953125,15501831
2023-11-28 11:55:00-05:00,4565.330078125,4565.740234375,4564.56982421875,4565.490234375,4565.490234375,16092375
2023-11-28 12:00:00-05:00,4565.52001953125,4566.080078125,4565.14990234375,4565.52978515625,4565.52978515625,14129696
2023-11-28 12:05:00-05:00,4565.56982421875,4565.580078125,4562.06005859375,4563.14013671875,4563.14013671875,19134061
2023-11-28 12:10:00-05:00,4563.14013671875,4564.2001953125,4563.08984375,4563.43994140625,4563.43994140625,14961664
2023-11-28 12:15:00-05:00,4563.4501953125,4563.7099609375,4560.580078125,4560.60009765625,4560.60009765625,18562483
2023-11-28 12:20:00-05:00,4560.58984375,4561.31982421875,4560.27001953125,4561.14990234375,4561.14990234375,14450409
2023-11-28 12:25:00-05:00,4561.169921875,4561.31982421875,4559.43017578125,4559.7001953125,4559.7001953125,14842298
2023-11-28 12:30:00-05:00,4559.68017578125,4559.68017578125,4554.22021484375,4555.8701171875,4555.8701171875,16459173
2023-11-28 12:35:00-05:00,4555.93017578125,4557.9599609375,4555.8701171875,4557.18994140625,4557.18994140625,14180927
2023-11-28 12:40:00-05:00,4557.18994140625,4557.47998046875,4555.02978515625,4555.490234375,4555.490234375,11546113
2023-11-28 12:45:00-05:00,4555.580078125,4555.91015625,4554.27978515625,4554.27978515625,4554.27978515625,12940476
2023-11-28 12:50:00-05:00,4554.2001953125,4555.10986328125,4552.0498046875,4555.10986328125,4555.10986328125,16167904
2023-11-28 12:55:00-05:00,4555.06005859375,4555.64013671875,4554.080078125,4554.43017578125,4554.43017578125,12000382
2023-11-28 13:00:00-05:00,4554.43994140625,4554.4501953125,4544.39990234375,4547.7998046875,4547.7998046875,24253434
2023-11-28 13:05:00-05:00,4547.93017578125,4550.43017578125,4547.93017578125,4549.3701171875,4549.3701171875,11939644
2023-11-28 13:10:00-05:00,4549.39013671875,4549.39013671875,4544.72021484375,4545.77001953125,4545.77001953125,15658901
2023-11-28 13:15:00-05:00,4545.77978515625,4547.43017578125,4543.89990234375,4547.39013671875,4547.39013671875,15700472
2023-11-28 13:20:00-05:00,4547.490234375,4548.830078125,4546.7099609375,4546.9599609375,4546.9599609375,12955952
2023-11-28 13:25:00-05:00,4546.97998046875,4551.669921875,4546.669921875,4551.27978515625,4551.27978515625,17388094
2023-11-28 13:30:00-05:00,4551.2900390625,4551.52978515625,4550.2998046875,4551.31005859375,4551.31005859375,14333000
2023-11-28 13:35:00-05:00,4551.27001953125,4551.8798828125,4550.16015625,4551.0498046875,4551.0498046875,14141000
2023-11-28 13:40:00-05:00,4551.02978515625,4552.1298828125,4550.35986328125,4550.97021484375,4550.97021484375,13463000
2023-11-28 13:45:00-05:00,4550.97021484375,4553.18994140625,4550.89990234375,4552.22998046875,4552.22998046875,13311000
2023-11-28 13:50:00-05:00,4552.2099609375,4552.85986328125,4551.81005859375,4551.990234375,4551.990234375,13419000
2023-11-28 13:55:00-05:00,4551.97998046875,4551.97998046875,4549.0498046875,4549.22998046875,4549.22998046875,15560000
2023-11-28 14:00:00-05:00,4549.240234375,4550.330078125,4549.18017578125,4549.259765625,4549.259765625,14867000
2023-11-28 14:05:00-05:00,4549.240234375,4550.47998046875,4547.68017578125,4548.41015625,4548.41015625,15330000
2023-11-28 14:10:00-05:00,4548.4599609375,4550.9501953125,4548.4599609375,4548.68017578125,4548.68017578125,16244000
2023-11-28 14:15:00-05:00,4548.7001953125,4550.10986328125,4547.93017578125,4548.43017578125,4548.43017578125,15660000
2023-11-28 14:20:00-05:00,4548.39990234375,4550.66015625,4547.27978515625,4547.83984375,4547.83984375,18613000
2023-11-28 14:25:00-05:00,4547.81005859375,4549.10986328125,4547.81005859375,4547.93994140625,4547.93994140625,13017000
2023-11-28 14:30:00-05:00,4547.97021484375,4548.27001953125,4545.43017578125,4547.8798828125,4547.8798828125,16250000
2023-11-28 14:35:00-05:00,4547.8798828125,4551.06005859375,4547.83984375,4550.93994140625,4550.93994140625,16056000
2023-11-28 14:40:00-05:00,4551.0,4551.97021484375,4550.14013671875,4550.77001953125,4550.77001953125,14416000
2023-11-28 14:45:00-05:00,4550.759765625,4552.08984375,4550.47021484375,4551.3798828125,4551.3798828125,14927000
2023-11-28 14:50:00-05:00,4551.43994140625,4554.56005859375,4551.43994140625,4554.43017578125,4554.43017578125,16407000
2023-11-28 14:55:00-05:00,4554.47021484375,4554.7998046875,4552.509765625,4553.02978515625,4553.02978515625,16416000
2023-11-28 15:00:00-05:00,4552.990234375,4553.3798828125,4551.830078125,4552.64013671875,4552.64013671875,16656000
2023-11-28 15:05:00-05:00,4552.68017578125,4552.68017578125,4551.0498046875,4551.08984375,4551.08984375,17036000
2023-11-28 15:10:00-05:00,4551.080078125,4552.5400390625,4549.85009765625,4550.47021484375,4550.47021484375,19013000
2023-11-28 15:15:00-05:00,4550.52001953125,4550.93017578125,4549.60986328125,4549.97021484375,4549.97021484375,19666000
2023-11-28 15:20:00-05:00,4549.93994140625,4549.97998046875,4546.02001953125,4549.2998046875,4549.2998046875,24996000
2023-11-28 15:25:00-05:00,4549.2001953125,4550.27001953125,4548.0,4549.68017578125,4549.68017578125,20332000
2023-11-28 15:30:00-05:00,4549.669921875,4550.35986328125,4548.8701171875,4549.31982421875,4549.31982421875,24931000
2023-11-28 15:35:00-05:00,4549.27978515625,4549.43994140625,4548.16015625,4548.8798828125,4548.8798828125,26770000
2023-11-28 15:40:00-05:00,4548.8798828125,4551.47998046875,4548.35986328125,4550.97998046875,4550.97998046875,30987000
2023-11-28 15:45:00-05:00,4551.0,4554.169921875,4550.91015625,4554.0498046875,4554.0498046875,41127000
2023-11-28 15:50:00-05:00,4553.919921875,4556.43994140625,4551.4501953125,4552.5400390625,4552.5400390625,71115000
2023-11-28 15:55:00-05:00,4552.5,4556.31982421875,4552.490234375,4554.2900390625,4554.2900390625,133111000
2023-11-29 09:30:00-05:00,4571.83984375,4584.2099609375,4571.83984375,4583.85009765625,4583.85009765625,0
2023-11-29 09:35:00-05:00,4583.97021484375,4585.60986328125,4582.1201171875,4582.5400390625,4582.5400390625,48731360
2023-11-29 09:40:00-05:00,4582.58984375,4583.8701171875,4580.64990234375,4580.85009765625,4580.85009765625,41477856
2023-11-29 09:45:00-05:00,4580.89013671875,4584.43994140625,4580.89013671875,4584.14990234375,4584.14990234375,37858313
2023-11-29 09:50:00-05:00,4584.14990234375,4586.5400390625,4582.22998046875,4586.43994140625,4586.43994140625,37290584
2023-11-29 09:55:00-05:00,4586.41015625,4587.64013671875,4585.10986328125,4585.22998046875,4585.22998046875,33421669
2023-11-29 10:00:00-05:00,4585.22998046875,4587.08984375,4581.2099609375,4581.2099609375,4581.2099609375,34901654
2023-11-29 10:05:00-05:00,4581.14013671875,4581.6298828125,4572.89013671875,4573.509765625,4573.509765625,36143218
2023-11-29 10:10:00-05:00,4573.56005859375,4573.56005859375,4570.58984375,4571.7900390625,4571.7900390625,33257961
2023-11-29 10:15:00-05:00,4571.830078125,4572.4599609375,4569.3798828125,4569.3798828125,4569.3798828125,29748844
2023-11-29 10:20:00-05:00,4569.35009765625,4571.31005859375,4566.02001953125,4566.25,4566.25,30953056
2023-11-29 10:25:00-05:00,4566.33984375,4569.740234375,4566.33984375,4569.35986328125,4569.35986328125,26185313
2023-11-29 10:30:00-05:00,4569.330078125,4571.14990234375,4567.8701171875,4568.08984375,4568.08984375,26714472
2023-11-29 10:35:00-05:00,4568.18994140625,4569.5400390625,4566.7998046875,4568.06982421875,4568.06982421875,25527850
2023-11-29 10:40:00-05:00,4568.0498046875,4569.0498046875,4566.169921875,4568.7998046875,4568.7998046875,26354330
2023-11-29 10:45:00-05:00,4568.85986328125,4569.08984375,4566.81982421875,4568.16015625,4568.16015625,23092071
2023-11-29 10:50:00-05:00,4568.18017578125,4572.7998046875,4568.18017578125,4572.35009765625,4572.35009765625,24253318
2023-11-29 10:55:00-05:00,4572.35986328125,4573.75,4571.16015625,4571.240234375,4571.240234375,26774634
2023-11-29 11:00:00-05:00,4571.2998046875,4572.18994140625,4569.740234375,4571.0400390625,4571.0400390625,23878264
2023-11-29 11:05:00-05:00,4571.009765625,4571.1298828125,4565.759765625,4565.89990234375,4565.89990234375,22980443
2023-11-29 11:10:00-05:00,4565.9501953125,4566.10986328125,4561.14013671875,4561.77978515625,4561.77978515625,27399080
2023-11-29 11:15:00-05:00,4561.77978515625,4562.22021484375,4557.08984375,4559.8798828125,4559.8798828125,24888253
2023-11-29 11:20:00-05:00,4559.81982421875,4559.919921875,4557.18017578125,4559.02001953125,4559.02001953125,22716127
2023-11-29 11:25:00-05:00,4559.02001953125,4559.169921875,4556.0498046875,4556.33984375,4556.33984375,22057700
2023-11-29 11:30:00-05:00,4556.31005859375,4558.06005859375,4554.5,4555.7001953125,4555.7001953125,23686017
2023-11-29 11:35:00-05:00,4555.740234375,4559.7099609375,4555.740234375,4559.02001953125,4559.02001953125,21485380
2023-11-29 11:40:00-05:00,4559.009765625,4560.81982421875,4558.8798828125,4560.18017578125,4560.18017578125,18988811
2023-11-29 11:45:00-05:00,4560.18994140625,4561.2099609375,4560.18017578125,4560.8798828125,4560.8798828125,26645377
2023-11-29 11:50:00-05:00,4560.830078125,4562.6201171875,4559.009765625,4562.6201171875,4562.6201171875,17581711
2023-11-29 11:55:00-05:00,4562.60009765625,4562.6298828125,4561.39013671875,4562.31005859375,4562.31005859375,16400063
2023-11-29 12:00:00-05:00,4562.35009765625,4562.47998046875,4560.6298828125,4560.97021484375,4560.97021484375,16722566
2023-11-29 12:05:00-05:00,4560.97021484375,4563.47998046875,4560.97021484375,4563.10009765625,4563.10009765625,19617231
2023-11-29 12:10:00-05:00,4563.10009765625,4564.97998046875,4562.419921875,4564.330078125,4564.330078125,18497252
2023-11-29 12:15:00-05:00,4564.2998046875,4565.35986328125,4563.6201171875,4564.81005859375,4564.81005859375,17392610
2023-11-29 12:20:00-05:00,4564.77978515625,4565.9501953125,4564.5498046875,4564.990234375,4564.990234375,16542000
2023-11-29 12:25:00-05:00,4565.0,4566.7998046875,4564.56982421875,4566.759765625,4566.759765625,17512000
2023-11-29 12:30:00-05:00,4566.759765625,4567.6201171875,4565.97021484375,4567.31982421875,4567.31982421875,15708000
2023-11-29 12:35:00-05:00,4567.27001953125,4567.580078125,4566.64013671875,4567.52978515625,4567.52978515625,17206000
2023-11-29 12:40:00-05:00,4567.5498046875,4568.009765625,4566.68017578125,4567.16015625,4567.16015625,17608000
2023-11-29 12:45:00-05:00,4567.1298828125,4568.2998046875,4566.47998046875,4567.43017578125,4567.43017578125,17589000
2023-11-29 12:50:00-05:00,4567.43994140625,4568.669921875,4566.60986328125,4567.89013671875,4567.89013671875,15717000
2023-11-29 12:55:00-05:00,4567.919921875,4568.18017578125,4567.06982421875,4567.85009765625,4567.85009765625,13927000
2023-11-29 13:00:00-05:00,4567.85986328125,4569.06005859375,4566.02978515625,4567.259765625,4567.259765625,20373000
2023-11-29 13:05:00-05:00,4567.259765625,4567.75,4564.83984375,4566.72998046875,4566.72998046875,15915000
2023-11-29 13:10:00-05:00,4566.72021484375,4566.9599609375,4564.41015625,4564.509765625,4564.509765625,14929000
2023-11-29 13:15:00-05:00,4564.5400390625,4565.169921875,4563.4501953125,4563.89990234375,4563.89990234375,13504000
2023-11-29 13:20:00-05:00,4563.8798828125,4565.02978515625,4563.509765625,4564.75,4564.75,14363000
2023-11-29 13:25:00-05:00,4564.7900390625,4567.81982421875,4564.41015625,4567.759765625,4567.759765625,15547000
2023-11-29 13:30:00-05:00,4567.740234375,4567.740234375,4561.89013671875,4562.759765625,4562.759765625,18249000
2023-11-29 13:35:00-05:00,4562.7998046875,4565.68017578125,4562.39990234375,4565.64990234375,4565.64990234375,14367000
2023-11-29 13:40:00-05:00,4565.7001953125,4565.93994140625,4564.490234375,4564.64013671875,4564.64013671875,12970000
2023-11-29 13:45:00-05:00,4564.64990234375,4566.77978515625,4564.58984375,4565.7099609375,4565.7099609375,15746000
2023-11-29 13:50:00-05:00,4565.740234375,4566.81982421875,4565.27978515625,4566.43994140625,4566.43994140625,17202000
2023-11-29 13:55:00-05:00,4566.4501953125,4566.56005859375,4565.169921875,4565.83984375,4565.83984375,14214000
2023-11-29 14:00:00-05:00,4565.85986328125,4566.31005859375,4563.33984375,4563.7900390625,4563.7900390625,16985000
2023-11-29 14:05:00-05:00,4563.7900390625,4567.0,4563.77978515625,4566.33984375,4566.33984375,18817000
2023-11-29 14:10:00-05:00,4566.39013671875,4568.06982421875,4565.509765625,4566.490234375,4566.490234375,19696000
2023-11-29 14:15:00-05:00,4566.52978515625,4567.39990234375,4565.7099609375,4565.759765625,4565.759765625,18363000
2023-11-29 14:20:00-05:00,4565.75,4567.1298828125,4565.08984375,4565.18017578125,4565.18017578125,15975000
2023-11-29 14:25:00-05:00,4565.14013671875,4565.31982421875,4563.669921875,4563.7998046875,4563.7998046875,17809000
2023-11-29 14:30:00-05:00,4563.7900390625,4563.7900390625,4560.8701171875,4561.830078125,4561.830078125,21004000
2023-11-29 14:35:00-05:00,4561.72998046875,4561.9501953125,4556.740234375,4556.85986328125,4556.85986328125,22745000
2023-11-29 14:40:00-05:00,4556.85986328125,4558.080078125,4556.14990234375,4557.22021484375,4557.22021484375,17818000
2023-11-29 14:45:00-05:00,4557.22021484375,4559.39990234375,4556.990234375,4558.9501953125,4558.9501953125,18648000
2023-11-29 14:50:00-05:00,4558.8798828125,4559.39013671875,4558.39013671875,4558.72021484375,4558.72021484375,18060000
2023-11-29 14:55:00-05:00,4558.81005859375,4560.259765625,4558.35009765625,4560.1298828125,4560.1298828125,18974000
2023-11-29 15:00:00-05:00,4560.06005859375,4560.43994140625,4558.56982421875,4559.2099609375,4559.2099609375,21614000
2023-11-29 15:05:00-05:00,4559.169921875,4559.66015625,4557.3798828125,4559.10009765625,4559.10009765625,20368000
2023-11-29 15:10:00-05:00,4559.1201171875,4559.22998046875,4555.89013671875,4555.89013671875,4555.89013671875,21175000
2023-11-29 15:15:00-05:00,4555.9599609375,4556.52978515625,4551.490234375,4553.43994140625,4553.43994140625,28758000
2023-11-29 15:20:00-05:00,4553.35009765625,4553.35009765625,4550.41015625,4550.4599609375,4550.4599609375,26567000
2023-11-29 15:25:00-05:00,4550.4599609375,4550.68017578125,4548.60009765625,4549.22998046875,4549.22998046875,27221000
2023-11-29 15:30:00-05:00,4549.240234375,4550.169921875,4548.72998046875,4549.27978515625,4549.27978515625,30762000
2023-11-29 15:35:00-05:00,4549.27001953125,4549.31005859375,4547.47998046875,4547.5400390625,4547.5400390625,31243000
2023-11-29 15:40:00-05:00,4547.60986328125,4550.93017578125,4547.14990234375,4550.58984375,4550.58984375,38012000
2023-11-29 15:45:00-05:00,4550.60009765625,4551.0400390625,4548.669921875,4550.830078125,4550.830078125,46869000
2023-11-29 15:50:00-05:00,4550.91015625,4551.10009765625,4548.77001953125,4550.0400390625,4550.0400390625,76068000
2023-11-29 15:55:00-05:00,4550.22021484375,4551.2900390625,4548.81005859375,4550.64990234375,4550.64990234375,145493000
2023-11-30 09:30:00-05:00,4554.8701171875,4559.990234375,4554.35009765625,4555.240234375,4555.240234375,0
